Date,y_test,y_pred,Adj Close,Retorno_t,Retorno_Modelo,Retorno_Acumulado_Modelo,Retorno_Acumulado_Mercado
2019-07-29,0,0,103483.0,0.006457950378821131,0.0,0.0,0.006457950378821131
2019-07-30,0,1,102933.0,-0.005314882637727947,-0.01089057930887083,-0.01089057930887083,0.0011087444927495582
2019-07-31,1,1,101812.0,-0.01089057930887083,0.0030841158213177344,-0.007840051295502914,-0.00979390968595284
2019-08-01,1,1,102126.0,0.0030841158213177344,0.00536592052954199,-0.0025161998581600953,-0.006739999416450093
2019-08-02,0,1,102674.0,0.00536592052954199,-0.025089117011122597,-0.027542187636617976,-0.00141024518814592
2019-08-05,1,1,100098.0,-0.025089117011122597,0.020639773022437913,-0.007470879115541229,-0.026463980392728792
2019-08-06,1,0,102164.0,0.020639773022437913,0.0,-0.007470879115541229,-0.006370417918867055
2019-08-07,1,0,102782.0,0.006049097529462477,0.0,-0.007470879115541229,-0.00035985566869922714
2019-08-08,0,0,104115.0,0.012969196941098549,0.0,-0.007470879115541229,0.012604674233361646
2019-08-09,0,0,103996.0,-0.0011429669115881058,0.0,-0.007470879115541229,0.011447300596193477
2019-08-12,1,1,101915.0,-0.02001038501480823,0.013579944071039574,0.00600761083494783,-0.008792149310924868
2019-08-13,0,1,103299.0,0.013579944071039574,-0.029438813541273423,-0.023608059641524126,0.00466839786420814
2019-08-14,0,1,100258.0,-0.029438813541273423,-0.01197909393764085,-0.03530435041503377,-0.024907847771326153
2019-08-15,1,1,99057.0,-0.01197909393764085,0.007561303088120974,-0.02800999422073014,-0.03658856826072987
2019-08-16,0,1,99806.0,0.007561303088120974,-0.003376550507985465,-0.031291967568500945,-0.029303922426788698
2019-08-19,0,0,99469.0,-0.003376550507985465,0.0,-0.031291967568500945,-0.032581526760617985
2019-08-20,1,0,99222.0,-0.0024831857161528026,0.0,-0.031291967568500945,-0.0349838064949084
2019-08-21,0,1,101202.0,0.01995525185946656,-0.011768542123673398,-0.04269224885371181,-0.015726665305050624
2019-08-22,0,0,100011.0,-0.011768542123673398,0.0,-0.04269224885371181,-0.027310127505616566
2019-08-23,0,1,97667.0,-0.02343742188359277,-0.012665485783324937,-0.05481701656612192,-0.05010747040916552
