Date,y_test,y_pred,Adj Close,Retorno_t,Retorno_Modelo,Retorno_Acumulado_Modelo,Retorno_Acumulado_Mercado
2019-07-05,1,0,104089.0,0.004371067968659492,0.0,0.11360886200702258,0.15623611481382693
2019-07-08,1,0,104530.0,0.004236758927456341,0.0,0.11360886200702258,0.16113480849551176
2019-07-10,0,0,105817.0,0.012312254855065596,0.0,0.11360886200702258,0.17543099617879632
2019-07-11,0,1,105146.0,-0.006341136112344881,-0.011793125748958633,0.1004759326622191,0.16797742824135753
2019-07-12,0,1,103906.0,-0.011793125748958633,-0.0009912805805246672,0.09938505224083638,0.1542033235581619
2019-07-15,0,1,103803.0,-0.0009912805805246672,-0.0002697417223008758,0.09908850222337318,0.15305918421754172
2019-07-16,1,1,103775.0,-0.0002697417223008758,0.000780534810888911,0.09994637905960624,0.1527481560472761
2019-07-17,1,0,103856.0,0.000780534810888911,0.0,0.09994637905960624,0.15364791611125894
2019-07-18,0,0,104717.0,0.008290325065475335,0.0,0.09994637905960624,0.1632120323469295
2019-07-19,1,0,103452.0,-0.012080178003571529,0.0,0.09994637905960624,0.14916022394028228
2019-07-22,0,1,103949.0,0.004804160383559575,-0.002356925030543855,0.09735388790654453,0.15468097396249858
2019-07-23,1,0,103704.0,-0.002356925030543855,0.0,0.09735388790654453,0.15195947747267358
2019-07-24,0,1,104120.0,0.004011417110236781,-0.014070303495966163,0.0819137856612211,0.1565804674309068
2019-07-25,1,1,102655.0,-0.014070303495966163,0.0015975841410549307,0.08364223396718207,0.1403070292366475
2019-07-26,1,0,102819.0,0.0015975841410549307,0.0,0.08364223396718207,0.14212876566248944
2019-07-29,0,0,103483.0,0.006457950378821131,0.0,0.08364223396718207,0.14950457655736193
2019-07-30,0,0,102933.0,-0.005314882637727947,0.0,0.08364223396718207,0.1433950946414284
2019-07-31,1,1,101812.0,-0.01089057930887083,0.0030841158213177344,0.08698431212560842,0.13094285968186203
2019-08-01,1,1,102126.0,0.0030841158213177344,0.00536592052954199,0.09281698356133328,0.1344308184484131
2019-08-02,0,0,102674.0,0.00536592052954199,0.0,0.09281698356133328,0.1405180840664706
2019-08-05,1,1,100098.0,-0.025089117011122597,0.020639773022437913,0.11537247805710438,0.11190349240202546
2019-08-06,1,0,102164.0,0.020639773022437913,0.0,0.11537247805710438,0.13485292810805927
2019-08-07,1,0,102782.0,0.006049097529462477,0.0,0.11537247805710438,0.14171776415178106
2019-08-08,0,0,104115.0,0.012969196941098549,0.0,0.11537247805710438,0.15652492668621631
2019-08-09,0,0,103996.0,-0.0011429669115881058,0.0,0.11537247805710438,0.15520305696258707
2019-08-12,1,0,101915.0,-0.02001038501480823,0.0,0.11537247805710438,0.13208699902248222
2019-08-13,0,0,103299.0,0.013579944071039574,0.0,0.11537247805710438,0.14746067715275846
2019-08-14,0,1,100258.0,-0.029438813541273423,-0.01197909393764085,0.10201132636699906,0.11368079623211513
2019-08-15,1,0,99057.0,-0.01197909393764085,0.0,0.10201132636699906,0.10033990935750392
2019-08-16,0,0,99806.0,0.007561303088120974,0.0,0.10201132636699906,0.10865991291211152
2019-08-19,0,0,99469.0,-0.003376550507985465,0.0,0.10201132636699906,0.10491646671998511
2019-08-20,1,0,99222.0,-0.0024831857161528026,0.0,0.10201132636699906,0.10217275393228409
2019-08-21,0,1,101202.0,0.01995525185946656,-0.011768542123673398,0.08904225965188384,0.12416688882964477
2019-08-22,0,0,100011.0,-0.011768542123673398,0.0,0.08904225965188384,0.11093708344441433
2019-08-23,0,1,97667.0,-0.02343742188359277,-0.012665485783324937,0.0752490103948229,0.0848995823335994
2019-08-26,1,1,96430.0,-0.012665485783324937,0.008773203359950132,0.08468238862560185,0.07115880209721803
2019-08-27,1,0,97276.0,0.008773203359950132,0.0,0.08468238862560185,0.08055629609881754
2019-08-28,1,1,98194.0,0.009437065668818523,0.02372853738517633,0.11042031523514684,0.09075357682395735
2019-08-29,1,0,100524.0,0.02372853738517633,0.0,0.11042031523514684,0.11663556384963947
2019-08-30,0,0,101135.0,0.006078150491424905,0.0,0.11042031523514684,0.12342264285079474
2019-09-02,0,0,100626.0,-0.005032876847777756,0.0,0.11042031523514684,0.11776859504132164
2019-09-03,1,0,99681.0,-0.009391211019020962,0.0,0.11042031523514684,0.107271394294854
2019-09-04,1,0,101201.0,0.015248643171717813,0.0,0.11042031523514684,0.12415578068070676
2019-09-05,1,0,102243.0,0.010296340945247673,0.0,0.11042031523514684,0.13573047187416631
2019-09-06,1,0,102935.0,0.006768189509306355,0.0,0.11042031523514684,0.14341731093930465
2019-09-09,0,0,103181.0,0.0023898576771748115,0.0,0.11042031523514684,0.14614991557806745
2019-09-10,1,0,103032.0,-0.0014440643141663267,0.0,0.11042031523514684,0.14449480138629633
2019-09-11,1,0,103446.0,0.00401816911250874,0.0,0.11042031523514684,0.14909357504665355
2019-09-12,0,1,104371.0,0.00894186338766123,-0.008335648791330974,0.10116424147658765,0.15936861281435988
2019-09-13,1,0,103501.0,-0.008335648791330974,0.0,0.10116424147658765,0.1497045232382468
2019-09-16,1,1,103680.0,0.0017294518893538058,0.00903742283950626,0.11111592834255579,0.15169288189815977
2019-09-17,0,0,104617.0,0.00903742283950626,0.0,0.11111592834255579,0.1621012174531229
2019-09-18,0,0,104532.0,-0.0008124874542377869,0.0,0.11111592834255579,0.16115702479338778
2019-09-19,1,1,104339.0,-0.0018463245704664066,0.004581220828261623,0.11620619577609204,0.159013152048342
2019-09-20,0,1,104817.0,0.004581220828261623,-0.001707738248566515,0.11430000776227822,0.16432284724073498
2019-09-23,0,0,104638.0,-0.001707738248566515,0.0,0.11430000776227822,0.162334488580822
2019-09-24,1,1,103876.0,-0.00728224927846477,0.0058242519927607095,0.12078997180302098,0.1538700790900196
2019-09-25,1,1,104481.0,0.0058242519927607095,0.00802059704635294,0.12977937654044625,0.16059050919754658
2019-09-26,0,1,105319.0,0.00802059704635294,-0.002288286064242917,0.12719411813743964,0.16989913800764178
2019-09-27,0,0,105078.0,-0.002288286064242917,0.0,0.12719411813743964,0.16722207411356904
2019-09-30,0,0,104745.0,-0.0031690744018728623,0.0,0.12719411813743964,0.16352306051719467
2019-10-01,0,0,104053.0,-0.006606520597641885,0.0,0.12719411813743964,0.15583622145205656
2019-10-02,1,1,101031.0,-0.029042891603317522,0.0048005067751482056,0.13260522113846562,0.12226739536123632
2019-10-03,1,0,101516.0,0.0048005067751482056,0.0,0.13260522113846562,0.12765484759619583
2019-10-04,0,0,102551.0,0.010195437172465516,0.0,0.13260522113846562,0.1391517817470891
2019-10-07,0,1,100573.0,-0.019287964037405736,-0.005886271663368858,0.12593839911949467,0.11717986314760465
2019-10-08,1,1,99981.0,-0.005886271663368858,0.01268240965783507,0.14021801114661514,0.11060383897627268
2019-10-09,1,0,101249.0,0.01268240965783507,0.0,0.14021801114661514,0.12468897182973415
2019-10-10,1,1,101817.0,0.0056099319499451905,0.019790408281524785,0.16278339111715479,0.13099840042655275
2019-10-11,1,1,103832.0,0.019790408281524785,0.004526542876954975,0.1680467799936578,0.15338132053674558
2019-10-14,1,0,104302.0,0.004526542876954975,0.0,0.1680467799936578,0.15860215053763405
2019-10-15,1,0,104490.0,0.0018024582462465855,0.0,0.1680467799936578,0.16069048253798957
2019-10-16,0,0,105423.0,0.008929084122882625,0.0,0.1680467799936578,0.17105438549720042
2019-10-17,0,0,105016.0,-0.0038606376217713567,0.0,0.1680467799936578,0.1665333688794095
2019-10-18,1,0,104729.0,-0.0027329168888550193,0.0,0.1680467799936578,0.16334533013418606
2019-10-21,1,1,106022.0,0.01234615054091992,0.0128180943577747,0.18301891383391133,0.1777081667110989
2019-10-22,1,1,107381.0,0.0128180943577747,0.0015179594155390053,0.18481468853292626,0.19280414111792354
2019-10-23,0,1,107544.0,0.0015179594155390053,-0.005188573979022504,0.1786671898700407,0.19461476939482747
2019-10-24,1,1,106986.0,-0.005188573979022504,0.00353317256463459,0.1828316244481245,0.18841642228738942
2019-10-25,1,1,107364.0,0.00353317256463459,0.007665511717149132,0.19189863412474617,0.19261530258597648
2019-10-28,0,1,108187.0,0.007665511717149132,-0.005832493737694899,0.18494689280524645,0.20175730916200063
2019-10-29,1,0,107556.0,-0.005832493737694899,0.0,0.18494689280524645,0.19474806718208426
2019-10-30,0,1,108408.0,0.007921454870021272,-0.01095860084126632,0.17196153278889503,0.20421221007731227
2019-10-31,1,0,107220.0,-0.01095860084126632,0.0,0.17196153278889503,0.19101572913889586
2019-11-01,1,0,108196.0,0.00910277933221404,0.0,0.17196153278889503,0.20185728250244317
2019-11-04,0,0,108601.0,0.003743206772893748,0.0,0.17196153278889503,0.20635608282235807
2019-11-05,0,0,108451.0,-0.0013812027513558922,0.0,0.17196153278889503,0.20468986048164894
2019-11-06,1,1,108336.0,-0.0010603867184257876,0.011492024811696977,0.18542974380205934,0.20341242335377197
2019-11-07,0,1,109581.0,0.011492024811696977,-0.017813307051404936,0.16431331978784502,0.21724206878165786
2019-11-08,1,0,107629.0,-0.017813307051404936,0.0,0.16431331978784502,0.1955589620545628
2019-11-11,0,1,108215.0,0.005444629235614951,-0.013214434228156935,0.14892757800254142,0.20206833733226648
2019-11-12,0,1,106785.0,-0.013214434228156935,-0.008156576298169238,0.139556262551493,0.18618368435083932
2019-11-13,1,1,105914.0,-0.008156576298169238,0.006070963234322102,0.14647446672488473,0.17650848662578822
2019-11-14,0,0,106557.0,0.006070963234322102,0.0,0.14647446672488473,0.18365102639296138
2019-11-18,0,1,106347.0,-0.0019707762042849852,-0.0068549183333803665,0.13861547788417994,0.18131831511596874
2019-11-19,1,1,105618.0,-0.0068549183333803665,0.017790528129674854,0.1588720485723616,0.17322047454012224
2019-11-21,1,0,107497.0,0.017790528129674854,0.0,0.1588720485723616,0.19409268639473876
2019-11-22,0,0,108692.0,0.011116589300166568,0.0,0.1588720485723616,0.20736692437572168
2019-11-25,0,0,108424.0,-0.0024656828469437064,0.0,0.1588720485723616,0.20438994046032133
2019-11-26,1,0,107059.0,-0.012589463587397653,0.0,0.1588720485723616,0.18922731715986818
2019-11-27,1,0,107708.0,0.006062077919651854,0.0,0.1588720485723616,0.19643650582066985
2019-11-28,0,0,108290.0,0.0054034983473836284,0.0,0.1588720485723616,0.20290144850262126
2019-11-29,1,0,108233.0,-0.000526364391910561,0.0,0.1588720485723616,0.20226828401315178
2019-12-02,0,1,109061.0,0.00765016215017611,-0.0009627639577850511,0.15775632833231157,0.21146583133386643
2019-12-03,1,0,108956.0,-0.0009627639577850511,0.0,0.15775632833231157,0.21029947569537
2019-12-04,1,1,110301.0,0.012344432615000622,0.0029102184023717115,0.1611256521044866,0.22523993601706205
2019-12-05,1,1,110622.0,0.0029102184023717115,0.004556055757444222,0.1664158053168734,0.22880565182617962
2019-12-06,0,0,111126.0,0.004556055757444222,0.0,0.1664158053168734,0.23440415889096222
2019-12-09,0,1,110977.0,-0.0013408203300757648,-0.002748317218883245,0.1632101246747435,0.2327490446991911
2019-12-10,1,1,110672.0,-0.002748317218883245,0.0026384270637560547,0.16627916974852042,0.22936105927308237
2019-12-11,1,1,110964.0,0.0026384270637560547,0.01113874770195733,0.1792700591703975,0.2326046387629963
2019-12-12,1,1,112200.0,0.01113874770195733,0.0032531194295899457,0.18310636551261839,0.24633431085043966
2019-12-13,0,0,112565.0,0.0032531194295899457,0.0,0.18310636551261839,0.2503887852128319
2019-12-16,1,1,111896.0,-0.005943232798827358,0.006434546364481264,0.19071911827562227,0.24295743357326915
2019-12-17,1,1,112616.0,0.006434546364481264,0.015086666193080855,0.20868310014276625,0.2509553008086729
2019-12-18,1,0,114315.0,0.015086666193080855,0.0,0.20868310014276625,0.2698280458544384
2019-12-19,0,0,115131.0,0.007138170843721259,0.0,0.20868310014276625,0.27889229538789606
2019-12-20,1,0,115121.0,-8.685757962667573e-05,0.0,0.20868310014276625,0.2787812138985155
2019-12-23,1,0,115863.0,0.006445392239469827,0.0,0.20868310014276625,0.2870234604105568
2019-12-26,0,0,117203.0,0.01156538325436074,0.0,0.20868310014276625,0.3019083799875586
2019-12-27,0,1,116534.0,-0.0057080450159125995,-0.0048912763656958624,0.20277109706142205,0.29447702834799583
2019-12-30,1,1,115964.0,-0.0048912763656958624,0.022498361560484348,0.22983147607761034,0.288145383453301
2020-01-02,0,1,118573.0,0.022498361560484348,-0.007303517664223769,0.2208493801680591,0.317126544032702
2020-01-03,0,0,117707.0,-0.007303517664223769,0.0,0.2208493801680591,0.3075068870523412
2020-01-06,0,0,116878.0,-0.007042911636521154,0.0,0.2208493801680591,0.29829823158268876
2020-01-07,0,1,116662.0,-0.0018480809048752045,-0.0035572851485488055,0.21650647079937224,0.2958988714120676
2020-01-08,0,1,116247.0,-0.0035572851485488055,-0.0025807117603035,0.21336701824369508,0.2912889896027724
2020-01-09,0,1,115947.0,-0.0025807117603035,-0.0038293358172268865,0.2087206284612928,0.28795654492135414
2020-01-10,1,0,115503.0,-0.0038293358172268865,0.0,0.2087206284612928,0.28302452679285506
2020-01-13,1,0,117325.0,0.015774482048085403,0.0,0.2087206284612928,0.3032635741580023
2020-01-14,0,0,117632.0,0.002616663115277973,0.0,0.2087206284612928,0.30667377588198685
2020-01-15,1,0,116414.0,-0.010354325353645222,0.0,0.2087206284612928,0.2931440504754286
2020-01-16,1,0,116704.0,0.0024911093167487852,0.0,0.2087206284612928,0.29636541366746627
2020-01-17,1,1,118478.0,0.015200850013709966,0.0032411080538159442,0.21263822262501209,0.3160712698835866
2020-01-20,0,1,118862.0,0.0032411080538159442,-0.01544648415809935,0.19390722552972917,0.32033679907580215
2020-01-21,1,0,117026.0,-0.01544648415809935,0.0,0.19390722552972917,0.2999422376255221
2020-01-22,1,0,118391.0,0.011664074650077794,0.0,0.19390722552972917,0.3151048609259752
2020-01-23,0,1,119528.0,0.00960377055688344,-0.009637909109162734,0.182400456205301,0.32773482626855044
2020-01-24,0,0,118376.0,-0.009637909109162734,0.0,0.182400456205301,0.3149382386919042
2020-01-27,1,1,114482.0,-0.03289518145570047,0.01744379029017673,0.20302600180235553,0.27168310672709484
2020-01-28,0,1,116479.0,0.01744379029017673,-0.009392250963693005,0.1917268796775795,0.2938660801564028
2020-01-29,1,1,115385.0,-0.009392250963693005,0.001239329202235906,0.1932038216006533,0.28171376521816405
2020-01-30,0,0,115528.0,0.001239329202235906,0.0,0.1932038216006533,0.28330223051630665
2020-01-31,1,1,113761.0,-0.015294993421508196,0.007630031381580693,0.20230800420408834,0.26367413134275286
2020-02-03,1,0,114629.0,0.007630031381580693,0.0,0.20230800420408834,0.2733160046209897
2020-02-04,1,1,115557.0,0.00809568259340998,0.004075910589579124,0.20720850413035952,0.2836243668355103
2020-02-05,0,1,116028.0,0.004075910589579124,-0.00722239459440821,0.19848956795580475,0.288856304985337
2020-02-06,0,0,115190.0,-0.00722239459440821,0.0,0.19848956795580475,0.279547676175242
2020-02-07,0,1,113770.0,-0.012327458980814332,-0.010547596027072115,0.18584838415034666,0.2637741046831954
2020-02-10,1,1,112570.0,-0.010547596027072115,0.024882295460602277,0.21535501401625345,0.2504443259575224
2020-02-11,1,1,115371.0,0.024882295460602277,0.01129399935859099,0.22908123276501335,0.28155825113303123
2020-02-12,0,0,116674.0,0.01129399935859099,0.0,0.22908123276501335,0.2960321691993246
2020-02-13,0,0,115662.0,-0.008673740507739502,0.0,0.22908123276501335,0.28479072247400694
2020-02-14,1,0,114381.0,-0.01107537479898324,0.0,0.22908123276501335,0.2705611836843509
2020-02-17,0,0,115309.0,0.008113235589827017,0.0,0.22908123276501335,0.2808695458988715
2020-02-18,1,0,114977.0,-0.0028792201822928076,0.0,0.22908123276501335,0.2771816404514351
2020-02-19,0,0,116518.0,0.013402680536107159,0.0,0.22908123276501335,0.294299297964987
2020-02-20,0,0,114586.0,-0.016581129095933678,0.0,0.22908123276501335,0.27283835421665326
2020-02-21,0,1,113681.0,-0.007897998010228169,-0.07004688558334282,0.14298792028088858,0.262785479427708
2020-02-26,0,1,105718.0,-0.07004688558334282,-0.025861253523524863,0.11342881990017806,0.17433128943392862
2020-02-27,1,1,102984.0,-0.025861253523524863,0.011535772547191847,0.1262730815140347,0.14396161023726983
2020-02-28,1,1,104172.0,0.011535772547191847,0.023547594363168667,0.15279410317968312,0.15715809117568624
2020-03-02,0,1,106625.0,0.023547594363168667,-0.010203985932004667,0.1410310083683397,0.18440638052074987
2020-03-03,1,0,105537.0,-0.010203985932004667,0.0,0.1410310083683397,0.1723207144761396
2020-03-04,0,1,107224.0,0.01598491524299539,-0.04654741475789004,0.087918964770205,0.19106016173464857
2020-03-05,0,0,102233.0,-0.04654741475789004,0.0,0.087918964770205,0.1356193903847862
2020-03-06,0,1,97997.0,-0.04143476176968297,-0.12173842056389483,-0.04452257170242735,0.08856527148315996
2020-03-09,1,1,86067.0,-0.12173842056389483,0.07142110216459274,0.023718679319975955,-0.04395494534790734
2020-03-10,0,1,92214.0,0.07142110216459274,-0.0763766890060078,-0.054469563880086835,0.024326846174353323
2020-03-11,0,0,85171.0,-0.0763766890060078,0.0,-0.054469563880086835,-0.05390784679641003
2020-03-12,1,0,72583.0,-0.147796785290768,0.0,-0.054469563880086835,-0.19373722562872142
2020-03-13,0,1,82678.0,0.13908215422344083,-0.1392147850697888,-0.18610138032146417,-0.08160046209899596
2020-03-16,1,1,71168.0,-0.1392147850697888,0.048462792266187105,-0.14665758059024692,-0.20945525637607754
2020-03-17,0,1,74617.0,0.048462792266187105,-0.10348848117721166,-0.23496869149904942,-0.17114325068870528
2020-03-18,1,1,66895.0,-0.10348848117721166,0.02148142611555426,-0.21853472796940043,-0.25692037678841206
2020-03-19,0,1,68332.0,0.02148142611555426,-0.01848328747878003,-0.23297877524702504,-0.24095796676441839
2020-03-20,0,1,67069.0,-0.01848328747878003,-0.052170153125885244,-0.2729943899931918,-0.25498755887318936
2020-03-23,1,1,63570.0,-0.052170153125885244,0.09688532326569144,-0.20255821645171102,-0.2938549720074647
2020-03-24,1,1,69729.0,0.09688532326569144,0.07496163719542803,-0.14278067478888912,-0.22543988269794712
2020-03-25,1,0,74956.0,0.07496163719542803,0.0,-0.14278067478888912,-0.1673775881987024
2020-03-26,0,1,77710.0,0.036741555045626706,-0.055089435079140436,-0.19000440315369116,-0.13678574602328253
2020-03-27,1,0,73429.0,-0.055089435079140436,0.0,-0.19000440315369116,-0.18433973162712158
2020-03-30,0,0,74640.0,0.016492121641313418,0.0,-0.19000440315369116,-0.1708877632631297
2020-03-31,0,1,73020.0,-0.02170418006430863,-0.0281155847712955,-0.2127779030211997,-0.1888829645427884
2020-04-01,1,0,70967.0,-0.0281155847712955,0.0,-0.2127779030211997,-0.21168799431262753
2020-04-02,0,0,72253.0,0.01812109853875743,0.0,-0.2127779030211997,-0.1974029147782811
2020-04-03,1,0,69538.0,-0.03757629440992072,0.0,-0.2127779030211997,-0.22756153914511668
2020-04-06,1,0,74073.0,0.06521614081509397,0.0,-0.2127779030211997,-0.1771860837110102
2020-04-07,1,0,76358.0,0.030847947295235878,0.0,-0.2127779030211997,-0.15180396338754076
2020-04-08,0,0,78625.0,0.029689096099950296,0.0,-0.2127779030211997,-0.12662178974495653
2020-04-09,1,0,77682.0,-0.011993640699523023,0.0,-0.2127779030211997,-0.13709677419354804
2020-04-13,1,0,78836.0,0.014855436265801547,0.0,-0.2127779030211997,-0.12427797031902577
2020-04-14,0,0,79918.0,0.013724694302095442,0.0,-0.2127779030211997,-0.1122589531680438
2020-04-15,0,0,78831.0,-0.013601441477514409,0.0,-0.2127779030211997,-0.12433351106371604
2020-04-16,1,0,77812.0,-0.012926386827517122,0.0,-0.2127779030211997,-0.13565271483160024
2020-04-17,0,0,78990.0,0.015139053102349198,0.0,-0.2127779030211997,-0.12256731538256449
2020-04-20,1,0,78973.0,-0.00021521711609062688,0.0,-0.2127779030211997,-0.12275615391451156
2020-04-22,0,0,80687.0,0.02170362022463368,0.0,-0.2127779030211997,-0.1037167866346751
2020-04-23,0,0,79673.0,-0.012567080198792824,0.0,-0.2127779030211997,-0.11498044965786891
2020-04-24,1,0,75331.0,-0.05449775959233372,0.0,-0.2127779030211997,-0.1632120323469296
2020-04-27,1,0,78239.0,0.038602965578579784,0.0,-0.2127779030211997,-0.13090953523504845
2020-04-28,1,0,81312.0,0.03927708687483222,0.0,-0.2127779030211997,-0.09677419354838712
2020-04-29,0,0,83171.0,0.022862554112554223,0.0,-0.2127779030211997,-0.0761241446725317
2020-04-30,0,0,80506.0,-0.03204241863149415,0.0,-0.2127779030211997,-0.10572736159246421
2020-05-04,1,0,78876.0,-0.02024693811641365,0.0,-0.2127779030211997,-0.12383364436150357
2020-05-05,0,0,79471.0,0.007543485977990816,0.0,-0.2127779030211997,-0.11722429574335724
2020-05-06,0,0,79064.0,-0.005121365026235947,0.0,-0.2127779030211997,-0.12174531236114805
2020-05-07,1,0,78119.0,-0.01195234240615195,0.0,-0.2127779030211997,-0.1322425131076156
2020-05-08,0,0,80263.0,0.02744530779963905,0.0,-0.2127779030211997,-0.10842664178441286
2020-05-11,0,0,79065.0,-0.014925931001831483,0.0,-0.2127779030211997,-0.12173420421220993
2020-05-12,0,0,77872.0,-0.01508885094542467,0.0,-0.2127779030211997,-0.13498622589531672
2020-05-13,1,0,77772.0,-0.0012841586192726684,0.0,-0.2127779030211997,-0.13609704078912288
2020-05-14,0,0,79011.0,0.015931183459342746,0.0,-0.2127779030211997,-0.12233404425486527
2020-05-15,1,0,77557.0,-0.018402500917593767,0.0,-0.2127779030211997,-0.1384852928108059
2020-05-18,0,0,81194.0,0.04689454207872923,0.0,-0.2127779030211997,-0.09808495512307813
2020-05-19,1,0,80742.0,-0.005566913811365426,0.0,-0.2127779030211997,-0.10310583844308174
2020-05-20,1,0,81319.0,0.007146218820440309,0.0,-0.2127779030211997,-0.09669643650582072
2020-05-21,0,1,83027.0,0.021003701471980607,-0.010285810639912296,-0.2208751204422783,-0.07772371811961265
2020-05-22,1,0,82173.0,-0.010285810639912296,0.0,-0.2208751204422783,-0.08721007731271668
2020-05-25,0,1,85663.0,0.04247137137502577,-0.002264688371875878,-0.22263959549725187,-0.048442637518884
2020-05-26,1,1,85469.0,-0.002264688371875878,0.028981268062104437,-0.20011070523349184,-0.05059761841286792
2020-05-27,0,1,87946.0,0.028981268062104437,-0.011336501944374966,-0.20917865177889705,-0.02308273349329093
2020-05-28,1,1,86949.0,-0.011336501944374966,0.005221451655568199,-0.2050494163409693,-0.03415755798453768
2020-05-29,1,1,87403.0,0.005221451655568199,0.013924007185108112,-0.19398051870229505,-0.029114458366658047
2020-06-01,1,1,88620.0,0.013924007185108112,0.027375310313698886,-0.1719154852828838,-0.015595841109037778
2020-06-02,1,1,91046.0,0.027375310313698886,0.021483645629681636,-0.1541252110172744,0.01135252821469801
2020-06-03,1,0,93002.0,0.021483645629681636,0.0,-0.1541252110172744,0.03308006753754511
2020-06-04,1,0,93829.0,0.008892281886411002,0.0,-0.1541252110172744,0.04226650670932153
2020-06-05,1,1,94637.0,0.008611410118406937,0.0317846085569069,-0.12723941196130217,0.05124189105127486
2020-06-08,0,0,97645.0,0.0317846085569069,0.0,-0.12723941196130217,0.08465520305696228
2020-06-09,0,1,96747.0,-0.009196579445952202,-0.021302986139105085,-0.14583181867104777,0.07468008531058357
2020-06-10,0,1,94686.0,-0.021302986139105085,-0.019971273472319084,-0.16289064501172168,0.051786190349240036
2020-06-12,0,1,92795.0,-0.019971273472319084,-0.004515329489735431,-0.16667046956843368,0.030780680707366725
2020-06-15,1,0,92376.0,-0.004515329489735431,0.0,-0.16667046956843368,0.026126366302319237
2020-06-16,1,1,93531.0,0.012503247596778344,0.02155435096385161,-0.14870859240097,0.038956278325779525
2020-06-17,1,0,95547.0,0.02155435096385161,0.0,-0.14870859240097,0.061350306584910363
2020-06-18,1,0,96125.0,0.006049378839733333,0.0,-0.14870859240097,0.06777081667110951
2020-06-19,0,1,96572.0,0.004650195058517603,-0.012798740835853084,-0.1596040505026186,0.07273615924642285
2020-06-22,1,0,95336.0,-0.012798740835853084,0.0,-0.1596040505026186,0.05900648715897949
2020-06-23,0,1,95975.0,0.006702609717210706,-0.0166501693149258,-0.1735967853533279,0.06610459433040039
